Date,Open,High,Low,Close,Adj Close,Volume
23/05/1989,0.410714,0.410714,0.404018,0.40625,0.326449,134467200
24/05/1989,0.404018,0.426339,0.404018,0.426339,0.342592,297606400
25/05/1989,0.421875,0.4375,0.421875,0.430804,0.346179,232366400
26/05/1989,0.430804,0.4375,0.428571,0.433036,0.347973,112515200
30/05/1989,0.430804,0.4375,0.422991,0.424107,0.340798,111921600
31/05/1989,0.424107,0.429688,0.419643,0.426339,0.342592,115214400
01/06/1989,0.426339,0.439732,0.424107,0.435268,0.349767,179502400
02/06/1989,0.433036,0.441964,0.433036,0.4375,0.35156,124476800
05/06/1989,0.435268,0.4375,0.415179,0.419643,0.337211,124118400
06/06/1989,0.417411,0.419643,0.412946,0.417411,0.335417,145006400
07/06/1989,0.417411,0.433036,0.417411,0.430804,0.346179,175672000
08/06/1989,0.433036,0.4375,0.421875,0.425223,0.341695,178012800
09/06/1989,0.421875,0.426339,0.415179,0.419643,0.337211,94416000
12/06/1989,0.417411,0.426339,0.412946,0.424107,0.340798,80864000
13/06/1989,0.424107,0.435268,0.419643,0.433036,0.347973,230977600
14/06/1989,0.4375,0.448661,0.430804,0.44308,0.356044,251305600
15/06/1989,0.441964,0.444196,0.424107,0.424107,0.340798,161403200
16/06/1989,0.399554,0.40625,0.388393,0.397321,0.319274,542001600
19/06/1989,0.397321,0.399554,0.388393,0.392857,0.315687,183120000
20/06/1989,0.392857,0.392857,0.377232,0.383929,0.308512,134534400
21/06/1989,0.383929,0.388393,0.377232,0.379464,0.304925,129864000
22/06/1989,0.379464,0.390625,0.375,0.386161,0.310306,137200000
23/06/1989,0.386161,0.395089,0.386161,0.391741,0.31479,123894400
26/06/1989,0.392857,0.392857,0.386161,0.388393,0.312099,183836800
27/06/1989,0.390625,0.395089,0.379464,0.38058,0.305822,105784000
28/06/1989,0.377232,0.377232,0.366071,0.372768,0.299544,257028800
29/06/1989,0.366071,0.368304,0.357143,0.362723,0.291472,233520000
30/06/1989,0.361607,0.372768,0.352679,0.368304,0.295956,164740800
03/07/1989,0.372768,0.372768,0.363839,0.363839,0.292369,48350400
05/07/1989,0.361607,0.363839,0.357143,0.361607,0.290575,119156800
06/07/1989,0.363839,0.372768,0.359375,0.368304,0.295956,173924800
07/07/1989,0.368304,0.375,0.361607,0.368304,0.295956,106108800
10/07/1989,0.366071,0.368304,0.357143,0.361607,0.290575,203694400
11/07/1989,0.363839,0.366071,0.354911,0.354911,0.285194,243924800
12/07/1989,0.354911,0.359375,0.352679,0.357143,0.286988,124129600
13/07/1989,0.357143,0.366071,0.352679,0.362723,0.291472,225433600
14/07/1989,0.363839,0.366071,0.354911,0.363839,0.292369,257320000
17/07/1989,0.363839,0.368304,0.354911,0.363839,0.292369,130894400
18/07/1989,0.363839,0.363839,0.345982,0.350446,0.281607,477310400
19/07/1989,0.352679,0.363839,0.348214,0.361607,0.290575,238974400
20/07/1989,0.363839,0.368304,0.354911,0.357143,0.286988,236073600
21/07/1989,0.354911,0.357143,0.348214,0.357143,0.286988,139484800
24/07/1989,0.354911,0.354911,0.350446,0.350446,0.281607,115987200
25/07/1989,0.350446,0.354911,0.339286,0.345982,0.27802,209843200
26/07/1989,0.341518,0.34375,0.337054,0.341518,0.274432,233744000
27/07/1989,0.341518,0.352679,0.339286,0.350446,0.281607,173073600
28/07/1989,0.350446,0.354911,0.348214,0.351563,0.282504,119336000
31/07/1989,0.350446,0.357143,0.348214,0.354911,0.285194,111865600
01/08/1989,0.354911,0.359375,0.350446,0.356027,0.286091,139540800
02/08/1989,0.354911,0.361607,0.352679,0.361607,0.290575,101404800
03/08/1989,0.361607,0.370536,0.361607,0.368304,0.295956,172939200
04/08/1989,0.368304,0.381696,0.367188,0.381696,0.306718,183355200
07/08/1989,0.383929,0.392857,0.38058,0.390625,0.313893,168212800
08/08/1989,0.388393,0.399554,0.388393,0.393973,0.316584,206192000
09/08/1989,0.392857,0.408482,0.391741,0.392857,0.315687,195160000
10/08/1989,0.392857,0.392857,0.381696,0.386161,0.310306,152364800
11/08/1989,0.392857,0.392857,0.368304,0.373884,0.300441,230081600
14/08/1989,0.370536,0.375,0.361607,0.363839,0.292369,102827200
15/08/1989,0.363839,0.370536,0.363839,0.36942,0.296853,163732800
16/08/1989,0.370536,0.372768,0.357143,0.360491,0.289678,120534400
17/08/1989,0.359375,0.368304,0.357143,0.366071,0.294163,153316800
18/08/1989,0.372768,0.379464,0.370536,0.377232,0.303131,84067200
21/08/1989,0.377232,0.386161,0.375,0.377232,0.303848,137827200
22/08/1989,0.375,0.383929,0.375,0.382813,0.308343,111832000
23/08/1989,0.383929,0.395089,0.379464,0.390625,0.314635,173644800
24/08/1989,0.390625,0.397321,0.388393,0.393973,0.317332,162926400
25/08/1989,0.392857,0.401786,0.392857,0.399554,0.321827,161392000
28/08/1989,0.397321,0.401786,0.392857,0.399554,0.321827,81659200
29/08/1989,0.399554,0.401786,0.390625,0.393973,0.317332,176904000
30/08/1989,0.392857,0.399554,0.392857,0.397321,0.320029,116099200
31/08/1989,0.397321,0.401786,0.395089,0.397321,0.320029,56291200
01/09/1989,0.397321,0.399554,0.395089,0.398438,0.320928,74121600
05/09/1989,0.397321,0.405134,0.397321,0.399554,0.321827,114822400
06/09/1989,0.399554,0.40067,0.392857,0.399554,0.321827,86755200
07/09/1989,0.399554,0.40625,0.399554,0.399554,0.321827,113892800
08/09/1989,0.399554,0.404018,0.397321,0.401786,0.323625,55832000
11/09/1989,0.399554,0.410714,0.397321,0.408482,0.329019,98593600
12/09/1989,0.40625,0.417411,0.401786,0.410714,0.330817,103588800
13/09/1989,0.412946,0.416295,0.401786,0.401786,0.323625,128688000
14/09/1989,0.401786,0.404018,0.397321,0.399554,0.321827,131286400
15/09/1989,0.401786,0.404018,0.395089,0.401786,0.323625,124868800
18/09/1989,0.397321,0.401786,0.392857,0.392857,0.316433,63156800
19/09/1989,0.395089,0.397321,0.383929,0.386161,0.31104,80796800
20/09/1989,0.392857,0.401786,0.390625,0.398438,0.320928,118148800
21/09/1989,0.401786,0.410714,0.395089,0.399554,0.321827,200961600
22/09/1989,0.399554,0.404018,0.395089,0.40067,0.322726,72497600
25/09/1989,0.399554,0.408482,0.399554,0.404018,0.325423,136158400
26/09/1989,0.401786,0.40625,0.399554,0.404018,0.325423,77324800
27/09/1989,0.395089,0.402902,0.392857,0.399554,0.321827,90126400
28/09/1989,0.401786,0.408482,0.401786,0.40625,0.327221,79419200
29/09/1989,0.404018,0.40625,0.397321,0.397321,0.320029,69809600
02/10/1989,0.397321,0.399554,0.390625,0.396205,0.31913,137401600
03/10/1989,0.395089,0.397321,0.385045,0.389509,0.313736,170497600
04/10/1989,0.390625,0.398438,0.388393,0.395089,0.318231,159174400
05/10/1989,0.397321,0.415179,0.395089,0.40625,0.327221,245280000
06/10/1989,0.412946,0.430804,0.410714,0.429688,0.346099,361704000
09/10/1989,0.428571,0.444196,0.424107,0.441964,0.355988,195552000
10/10/1989,0.444196,0.449777,0.433036,0.441964,0.355988,287123200
11/10/1989,0.435268,0.439732,0.428571,0.436384,0.351493,156956800
12/10/1989,0.4375,0.439732,0.433036,0.435268,0.350594,82644800
13/10/1989,0.435268,0.441964,0.401786,0.408482,0.329019,201118400
16/10/1989,0.399554,0.417411,0.379464,0.417411,0.33621,424916800
17/10/1989,0.410714,0.435268,0.401786,0.421875,0.339806,250040000
18/10/1989,0.415179,0.430804,0.410714,0.430804,0.346998,144032000
19/10/1989,0.430804,0.441964,0.430804,0.435268,0.350594,111899200
20/10/1989,0.426339,0.439732,0.424107,0.428571,0.3452,261508800
23/10/1989,0.428571,0.430804,0.412946,0.417411,0.33621,121956800
24/10/1989,0.412946,0.433036,0.404018,0.425223,0.342503,216440000
25/10/1989,0.426339,0.426339,0.412946,0.415179,0.334412,119145600
26/10/1989,0.40625,0.415179,0.401786,0.404018,0.325423,169265600
27/10/1989,0.404018,0.408482,0.397321,0.404018,0.325423,129416000
30/10/1989,0.40625,0.410714,0.401786,0.408482,0.329019,86979200
31/10/1989,0.408482,0.415179,0.40625,0.415179,0.334412,91996800
01/11/1989,0.412946,0.417411,0.408482,0.41183,0.331716,61185600
02/11/1989,0.401786,0.401786,0.383929,0.392857,0.316433,452670400
03/11/1989,0.392857,0.397321,0.386161,0.386161,0.31104,174652800
06/11/1989,0.388393,0.392857,0.383929,0.386161,0.31104,123088000
07/11/1989,0.386161,0.397321,0.386161,0.392857,0.316433,151323200
08/11/1989,0.395089,0.404018,0.395089,0.401786,0.323625,142632000
09/11/1989,0.401786,0.410714,0.397321,0.410714,0.330817,88188800
10/11/1989,0.408482,0.419643,0.408482,0.417411,0.33621,64859200
13/11/1989,0.415179,0.421875,0.415179,0.415179,0.334412,68017600
14/11/1989,0.415179,0.417411,0.397321,0.399554,0.321827,84380800
15/11/1989,0.401786,0.404018,0.392857,0.395089,0.318231,97787200
16/11/1989,0.397321,0.399554,0.390625,0.399554,0.321827,96566400
17/11/1989,0.397321,0.404018,0.397321,0.399554,0.322618,88558400
20/11/1989,0.401786,0.40625,0.397321,0.404018,0.326223,108068800
21/11/1989,0.404018,0.415179,0.404018,0.404018,0.326223,140246400
22/11/1989,0.40625,0.408482,0.397321,0.399554,0.322618,97944000
24/11/1989,0.399554,0.401786,0.399554,0.399554,0.322618,27854400
27/11/1989,0.399554,0.404018,0.390625,0.392857,0.317211,105145600
28/11/1989,0.390625,0.395089,0.381696,0.393973,0.318112,135374400
29/11/1989,0.388393,0.395089,0.379464,0.392857,0.317211,152947200
30/11/1989,0.390625,0.397321,0.388393,0.395089,0.319014,63448000
01/12/1989,0.397321,0.401786,0.389509,0.392857,0.317211,146227200
04/12/1989,0.390625,0.40625,0.390625,0.404018,0.326223,97361600
05/12/1989,0.404018,0.408482,0.397321,0.401786,0.324421,121766400
06/12/1989,0.401786,0.404018,0.366071,0.381696,0.3082,334980800
07/12/1989,0.377232,0.386161,0.375,0.381696,0.3082,178416000
08/12/1989,0.379464,0.383929,0.368304,0.372768,0.30099,252582400
11/12/1989,0.366071,0.370536,0.342634,0.350446,0.282967,650014400
12/12/1989,0.350446,0.352679,0.3125,0.321429,0.259537,1025416000
13/12/1989,0.321429,0.325893,0.316964,0.321429,0.259537,389760000
14/12/1989,0.319196,0.322545,0.308036,0.311384,0.251426,304752000
15/12/1989,0.310268,0.3125,0.290179,0.301339,0.243316,518168000
18/12/1989,0.301339,0.3125,0.301339,0.310268,0.250525,307204800
19/12/1989,0.308036,0.316964,0.308036,0.3125,0.252327,251193600
20/12/1989,0.319196,0.323661,0.314732,0.319196,0.257734,177990400
21/12/1989,0.319196,0.323661,0.316964,0.323661,0.261339,304808000
22/12/1989,0.323661,0.332589,0.321429,0.325893,0.263141,184587200
26/12/1989,0.328125,0.328125,0.314732,0.316964,0.255932,135284800
27/12/1989,0.316964,0.319196,0.3125,0.313616,0.253228,257006400
28/12/1989,0.3125,0.314732,0.305804,0.309152,0.249624,151256000
29/12/1989,0.310268,0.319196,0.30692,0.314732,0.254129,152409600
02/01/1990,0.314732,0.334821,0.3125,0.332589,0.268548,183198400
03/01/1990,0.339286,0.339286,0.334821,0.334821,0.270351,207995200
04/01/1990,0.341518,0.345982,0.332589,0.335938,0.271252,221513600
05/01/1990,0.337054,0.341518,0.330357,0.337054,0.272153,123312000
08/01/1990,0.334821,0.339286,0.330357,0.339286,0.273955,101572800
09/01/1990,0.339286,0.339286,0.330357,0.335938,0.271252,86139200
10/01/1990,0.335938,0.335938,0.319196,0.321429,0.259537,199718400
11/01/1990,0.323661,0.323661,0.308036,0.308036,0.248723,211052800
12/01/1990,0.305804,0.310268,0.301339,0.308036,0.248723,171897600
15/01/1990,0.308036,0.319196,0.305804,0.305804,0.24692,161739200
16/01/1990,0.299107,0.3125,0.292411,0.311384,0.251426,214244800
17/01/1990,0.310268,0.310268,0.294643,0.296875,0.239711,197299200
18/01/1990,0.294643,0.299107,0.287946,0.289063,0.233403,273291200
19/01/1990,0.301339,0.308036,0.299107,0.305804,0.24692,265137600
22/01/1990,0.303571,0.308036,0.296875,0.296875,0.239711,145611200
23/01/1990,0.301339,0.305804,0.294643,0.301339,0.243316,140873600
24/01/1990,0.290179,0.305804,0.287946,0.303571,0.245118,169792000
25/01/1990,0.305804,0.310268,0.303571,0.304688,0.246019,111540800
26/01/1990,0.303571,0.303571,0.287946,0.292411,0.236106,181249600
29/01/1990,0.294643,0.299107,0.28683,0.296875,0.239711,119929600
30/01/1990,0.296875,0.308036,0.294643,0.303571,0.245118,116446400
31/01/1990,0.308036,0.310268,0.294643,0.303571,0.245118,143942400
01/02/1990,0.308036,0.309152,0.299107,0.300223,0.242414,117073600
02/02/1990,0.296875,0.310268,0.296875,0.305804,0.24692,118473600
05/02/1990,0.305804,0.314732,0.303571,0.3125,0.252327,101752000
06/02/1990,0.310268,0.3125,0.303571,0.310268,0.250525,73920000
07/02/1990,0.294643,0.303571,0.290179,0.296875,0.239711,312446400
08/02/1990,0.296875,0.299107,0.287946,0.294643,0.237909,186636800
09/02/1990,0.299107,0.308036,0.296875,0.305804,0.24692,168078400
12/02/1990,0.305804,0.308036,0.301339,0.303571,0.245118,74916800
13/02/1990,0.303571,0.3125,0.301339,0.308036,0.248723,102166400
14/02/1990,0.308036,0.310268,0.301339,0.305804,0.24692,96062400
15/02/1990,0.301339,0.305804,0.299107,0.305804,0.24692,97966400
16/02/1990,0.305804,0.308036,0.301339,0.301339,0.244098,127209600
20/02/1990,0.299107,0.301339,0.294643,0.299107,0.24229,123244800
21/02/1990,0.292411,0.305804,0.290179,0.303571,0.245906,175907200
22/02/1990,0.303571,0.308036,0.294643,0.294643,0.238673,195182400
23/02/1990,0.292411,0.299107,0.292411,0.296875,0.240481,149956800
26/02/1990,0.294643,0.305804,0.294643,0.303571,0.245906,79609600
27/02/1990,0.303571,0.305804,0.299107,0.299107,0.24229,73953600
28/02/1990,0.299107,0.303571,0.296875,0.303571,0.245906,109334400
01/03/1990,0.299107,0.310268,0.296875,0.305804,0.247714,203896000
02/03/1990,0.299107,0.310268,0.296875,0.301339,0.244098,104899200
05/03/1990,0.299107,0.310268,0.299107,0.308036,0.249522,182470400
06/03/1990,0.3125,0.314732,0.308036,0.314732,0.254947,156016000
07/03/1990,0.3125,0.321429,0.3125,0.315848,0.255851,204220800
08/03/1990,0.319196,0.330357,0.3125,0.328125,0.265795,223843200
09/03/1990,0.328125,0.334821,0.323661,0.329241,0.266699,230473600
12/03/1990,0.332589,0.334821,0.323661,0.327009,0.264891,163956800
13/03/1990,0.325893,0.332589,0.323661,0.329241,0.266699,148579200
14/03/1990,0.328125,0.332589,0.325893,0.330357,0.267603,101785600
15/03/1990,0.325893,0.339286,0.325893,0.328125,0.265795,120232000
16/03/1990,0.357143,0.363839,0.34933,0.359375,0.291109,644761600
19/03/1990,0.361607,0.379464,0.357143,0.378348,0.306478,431793600
20/03/1990,0.377232,0.383929,0.363839,0.36942,0.299246,391316800
21/03/1990,0.368304,0.377232,0.368304,0.371652,0.301054,152734400
22/03/1990,0.372768,0.377232,0.363839,0.363839,0.294726,231660800
23/03/1990,0.368304,0.383929,0.366071,0.377232,0.305574,227987200
26/03/1990,0.379464,0.387277,0.375,0.377232,0.305574,128060800
27/03/1990,0.375,0.377232,0.368304,0.375,0.303766,84604800
28/03/1990,0.375,0.376116,0.366071,0.368304,0.298342,102939200
29/03/1990,0.366071,0.370536,0.363839,0.367188,0.297438,96891200
30/03/1990,0.357143,0.366071,0.357143,0.359375,0.291109,223350400
02/04/1990,0.357143,0.362723,0.352679,0.359375,0.291109,148769600
03/04/1990,0.361607,0.372768,0.361607,0.372768,0.301958,139708800
04/04/1990,0.370536,0.375,0.363839,0.368304,0.298342,149732800
05/04/1990,0.366071,0.368304,0.357143,0.359375,0.291109,108192000
06/04/1990,0.359375,0.368304,0.354911,0.356027,0.288397,118238400
09/04/1990,0.354911,0.370536,0.352679,0.367188,0.297438,105481600
10/04/1990,0.368304,0.375,0.366071,0.368304,0.298342,131320000
11/04/1990,0.370536,0.383929,0.370536,0.379464,0.307382,213158400
12/04/1990,0.383929,0.392857,0.379464,0.386161,0.312807,211803200
16/04/1990,0.388393,0.395089,0.386161,0.390625,0.316423,226889600
17/04/1990,0.386161,0.388393,0.381696,0.386161,0.312807,131107200
18/04/1990,0.386161,0.390625,0.379464,0.386161,0.312807,193446400
19/04/1990,0.372768,0.385045,0.357143,0.359375,0.291109,481476800
20/04/1990,0.364955,0.370536,0.354911,0.359375,0.291109,323523200
23/04/1990,0.359375,0.361607,0.352679,0.354911,0.287493,128352000
24/04/1990,0.357143,0.361607,0.34375,0.345982,0.28026,303732800
25/04/1990,0.345982,0.348214,0.341518,0.345982,0.28026,132574400
26/04/1990,0.348214,0.352679,0.340402,0.347098,0.281164,142161600
27/04/1990,0.348214,0.352679,0.345982,0.34933,0.282973,116412800
30/04/1990,0.350446,0.354911,0.348214,0.351563,0.284781,136393600
01/05/1990,0.354911,0.357143,0.351563,0.353795,0.286589,163609600
02/05/1990,0.354911,0.357143,0.350446,0.354911,0.287493,135430400
03/05/1990,0.354911,0.359375,0.354911,0.357143,0.289301,166308800
04/05/1990,0.357143,0.363839,0.350446,0.357143,0.289301,169534400
07/05/1990,0.354911,0.372768,0.354911,0.370536,0.30015,135990400
08/05/1990,0.366071,0.375,0.366071,0.372768,0.301958,112459200
09/05/1990,0.371652,0.375,0.368304,0.373884,0.302862,97238400
10/05/1990,0.372768,0.372768,0.361607,0.36942,0.299246,179043200
11/05/1990,0.36942,0.381696,0.363839,0.38058,0.308286,215241600
14/05/1990,0.381696,0.381696,0.368304,0.372768,0.301958,226385600
15/05/1990,0.36942,0.375,0.366071,0.372768,0.301958,149385600
16/05/1990,0.372768,0.372768,0.366071,0.371652,0.301054,87304000
17/05/1990,0.372768,0.377232,0.366071,0.370536,0.30015,153585600
18/05/1990,0.368304,0.370536,0.352679,0.354911,0.287493,258462400
21/05/1990,0.352679,0.357143,0.345982,0.352679,0.286476,262483200
22/05/1990,0.358259,0.370536,0.357143,0.36942,0.300074,301089600
23/05/1990,0.368304,0.379464,0.368304,0.375,0.304607,207513600
24/05/1990,0.377232,0.377232,0.370536,0.375,0.304607,148131200
25/05/1990,0.352679,0.363839,0.348214,0.357143,0.290102,323321600
29/05/1990,0.357143,0.368304,0.350446,0.366071,0.297355,243208000
30/05/1990,0.371652,0.372768,0.368304,0.36942,0.300074,276819200
31/05/1990,0.370536,0.370536,0.366071,0.368304,0.299168,103084800
01/06/1990,0.36942,0.375,0.363839,0.363839,0.295542,157236800
04/06/1990,0.363839,0.366071,0.354911,0.363839,0.295542,179424000
05/06/1990,0.366071,0.366071,0.348214,0.352679,0.286476,299432000
06/06/1990,0.348214,0.352679,0.345982,0.352679,0.286476,211747200
07/06/1990,0.352679,0.354911,0.34375,0.348214,0.28285,186435200
08/06/1990,0.34375,0.34375,0.334821,0.341518,0.27741,333883200
11/06/1990,0.337054,0.348214,0.337054,0.348214,0.28285,157897600
12/06/1990,0.34933,0.361607,0.345982,0.361607,0.293728,165032000
13/06/1990,0.360491,0.363839,0.354911,0.354911,0.288289,138947200
14/06/1990,0.357143,0.359375,0.350446,0.354911,0.288289,140324800
15/06/1990,0.354911,0.357143,0.34933,0.352679,0.286476,144144000
18/06/1990,0.350446,0.352679,0.348214,0.350446,0.284663,111395200
19/06/1990,0.348214,0.354911,0.342634,0.353795,0.287383,157225600
20/06/1990,0.356027,0.359375,0.354911,0.357143,0.290102,154739200
21/06/1990,0.357143,0.375,0.357143,0.373884,0.303701,208600000
22/06/1990,0.375,0.38058,0.368304,0.370536,0.300981,283976000
25/06/1990,0.370536,0.372768,0.359375,0.368304,0.299168,122001600
26/06/1990,0.372768,0.375,0.360491,0.362723,0.294635,127254400
27/06/1990,0.363839,0.375,0.359375,0.370536,0.300981,97227200
28/06/1990,0.381696,0.386161,0.372768,0.383929,0.31186,249939200
29/06/1990,0.383929,0.40067,0.381696,0.399554,0.324552,325192000
02/07/1990,0.397321,0.397321,0.390625,0.392857,0.319112,135408000
03/07/1990,0.391741,0.397321,0.390625,0.392857,0.319112,99500800
05/07/1990,0.390625,0.395089,0.386161,0.388393,0.315486,107464000
06/07/1990,0.388393,0.401786,0.386161,0.399554,0.324552,209059200
09/07/1990,0.401786,0.419643,0.399554,0.416295,0.33815,315459200
10/07/1990,0.419643,0.424107,0.417411,0.419643,0.34087,361424000
11/07/1990,0.417411,0.419643,0.408482,0.419643,0.34087,246153600
12/07/1990,0.417411,0.424107,0.415179,0.422991,0.34359,182470400
13/07/1990,0.424107,0.426339,0.417411,0.417411,0.339057,230977600
16/07/1990,0.417411,0.420759,0.404018,0.407366,0.330898,179704000
17/07/1990,0.408482,0.410714,0.392857,0.395089,0.320926,136852800
18/07/1990,0.397321,0.401786,0.383929,0.398438,0.323645,288366400
19/07/1990,0.363839,0.379464,0.357143,0.372768,0.302794,585984000
20/07/1990,0.375,0.379464,0.363839,0.366071,0.297355,191844800
23/07/1990,0.366071,0.372768,0.357143,0.370536,0.300981,270188800
24/07/1990,0.375,0.377232,0.366071,0.376116,0.305514,193916800
25/07/1990,0.375,0.386161,0.372768,0.377232,0.30642,104921600
26/07/1990,0.377232,0.379464,0.366071,0.36942,0.300074,80337600
27/07/1990,0.368304,0.372768,0.361607,0.36942,0.300074,62316800
30/07/1990,0.363839,0.379464,0.363839,0.378348,0.307327,85456000
31/07/1990,0.379464,0.381696,0.370536,0.375,0.304607,96006400
01/08/1990,0.375,0.381696,0.370536,0.378348,0.307327,93508800
02/08/1990,0.368304,0.390625,0.368304,0.388393,0.315486,223126400
03/08/1990,0.388393,0.390625,0.354911,0.368304,0.299168,268968000
06/08/1990,0.348214,0.361607,0.34375,0.352679,0.286476,179659200
07/08/1990,0.359375,0.362723,0.345982,0.352679,0.286476,198531200
08/08/1990,0.352679,0.363839,0.352679,0.358259,0.291009,102536000
09/08/1990,0.359375,0.361607,0.350446,0.352679,0.286476,96387200
10/08/1990,0.345982,0.350446,0.341518,0.345982,0.281036,102704000
13/08/1990,0.339286,0.357143,0.33817,0.356027,0.289195,156116800
14/08/1990,0.357143,0.357143,0.350446,0.354911,0.288289,98168000
15/08/1990,0.357143,0.359375,0.350446,0.350446,0.284663,92052800
16/08/1990,0.348214,0.353795,0.34375,0.34375,0.279223,123894400
17/08/1990,0.34375,0.34375,0.319196,0.325893,0.264718,246108800
20/08/1990,0.325893,0.334821,0.323661,0.328125,0.267335,75062400
21/08/1990,0.319196,0.328125,0.314732,0.323661,0.263698,161044800
22/08/1990,0.330357,0.330357,0.311384,0.313616,0.255514,122718400
23/08/1990,0.305804,0.3125,0.299107,0.308036,0.250968,143696000
24/08/1990,0.314732,0.321429,0.310268,0.316964,0.258242,73416000
27/08/1990,0.328125,0.339286,0.323661,0.337054,0.27461,117465600
28/08/1990,0.334821,0.342634,0.332589,0.340402,0.277338,80192000
29/08/1990,0.339286,0.340402,0.328125,0.332589,0.270973,150931200
30/08/1990,0.332589,0.334821,0.321429,0.323661,0.263698,122595200
31/08/1990,0.321429,0.332589,0.321429,0.330357,0.269154,99456000
04/09/1990,0.325893,0.334821,0.325893,0.330357,0.269154,82745600
05/09/1990,0.332589,0.332589,0.319196,0.321429,0.261879,64052800
06/09/1990,0.316964,0.321429,0.314732,0.319196,0.260061,87628800
07/09/1990,0.316964,0.328125,0.313616,0.324777,0.264607,58172800
10/09/1990,0.330357,0.330357,0.319196,0.319196,0.260061,75980800
11/09/1990,0.321429,0.322545,0.301339,0.303571,0.247331,178270400
12/09/1990,0.308036,0.308036,0.299107,0.303571,0.247331,100408000
13/09/1990,0.308036,0.310268,0.294643,0.301339,0.245512,97260800
14/09/1990,0.299107,0.305804,0.296875,0.303571,0.247331,113915200
17/09/1990,0.303571,0.314732,0.299107,0.301339,0.245512,77672000
18/09/1990,0.301339,0.301339,0.294643,0.297991,0.242784,124611200
19/09/1990,0.296875,0.301339,0.285714,0.290179,0.236419,182459200
20/09/1990,0.287946,0.287946,0.279018,0.282366,0.230054,100934400
21/09/1990,0.285714,0.290179,0.276786,0.28125,0.229144,153865600
24/09/1990,0.28125,0.28125,0.265625,0.270089,0.220051,138499200
25/09/1990,0.272321,0.274554,0.261161,0.267857,0.218233,157953600
26/09/1990,0.267857,0.272321,0.265625,0.265625,0.216414,94136000
27/09/1990,0.267857,0.272321,0.25,0.252232,0.205503,142340800
28/09/1990,0.254464,0.258929,0.243304,0.258929,0.210958,176041600
01/10/1990,0.263393,0.276786,0.261161,0.272321,0.22187,155657600
02/10/1990,0.276786,0.285714,0.263393,0.264509,0.215505,270984000
03/10/1990,0.265625,0.265625,0.238839,0.241071,0.19641,268240000
04/10/1990,0.238839,0.25,0.234375,0.25,0.203684,213494400
05/10/1990,0.241071,0.256696,0.241071,0.25,0.203684,99489600
08/10/1990,0.256696,0.261161,0.252232,0.260045,0.211868,61532800
09/10/1990,0.254464,0.258929,0.247768,0.25,0.203684,120579200
10/10/1990,0.243304,0.25,0.232143,0.236607,0.192772,147907200
11/10/1990,0.238839,0.248884,0.227679,0.247768,0.201865,205979200
12/10/1990,0.252232,0.254464,0.241071,0.252232,0.205503,228648000
15/10/1990,0.254464,0.256696,0.237723,0.247768,0.201865,201017600
16/10/1990,0.245536,0.245536,0.216518,0.223214,0.181861,305233600
17/10/1990,0.225446,0.236607,0.223214,0.236607,0.192772,309064000
18/10/1990,0.236607,0.256696,0.236607,0.254464,0.207321,315000000
19/10/1990,0.279018,0.283482,0.270089,0.280134,0.228235,933732800
22/10/1990,0.28125,0.28125,0.272321,0.277902,0.226417,252739200
23/10/1990,0.276786,0.28125,0.270089,0.276786,0.225507,167048000
24/10/1990,0.274554,0.276786,0.267857,0.272321,0.22187,141825600
25/10/1990,0.270089,0.279018,0.264509,0.267857,0.218233,153462400
26/10/1990,0.265625,0.279018,0.265625,0.267857,0.218233,134198400
29/10/1990,0.270089,0.272321,0.265625,0.266741,0.217324,123480000
30/10/1990,0.265625,0.274554,0.257813,0.271205,0.220961,98044800
31/10/1990,0.272321,0.284598,0.270089,0.274554,0.223689,148758400
01/11/1990,0.272321,0.276786,0.265625,0.272321,0.22187,90652800
02/11/1990,0.272321,0.289063,0.272321,0.283482,0.230963,148612800
05/11/1990,0.287946,0.299107,0.285714,0.296875,0.241875,184475200
06/11/1990,0.299107,0.308036,0.296875,0.299107,0.243693,184766400
07/11/1990,0.299107,0.301339,0.291295,0.296875,0.241875,202977600
08/11/1990,0.294643,0.3125,0.294643,0.308036,0.250968,199248000
09/11/1990,0.3125,0.319196,0.308036,0.316964,0.258242,198228800
12/11/1990,0.316964,0.328125,0.314732,0.323661,0.263698,145051200
13/11/1990,0.323661,0.325893,0.319196,0.321429,0.261879,141948800
14/11/1990,0.319196,0.332589,0.319196,0.330357,0.269154,190747200
15/11/1990,0.328125,0.330357,0.316964,0.321429,0.261879,161772800
16/11/1990,0.319196,0.321429,0.310268,0.313616,0.256368,183008000
19/11/1990,0.316964,0.324777,0.314732,0.324777,0.265491,223910400
20/11/1990,0.325893,0.328125,0.314732,0.316964,0.259105,153630400
21/11/1990,0.314732,0.323661,0.310268,0.322545,0.263666,123211200
23/11/1990,0.323661,0.330357,0.321429,0.324777,0.265491,53200000
26/11/1990,0.321429,0.330357,0.321429,0.328125,0.268228,81457600
27/11/1990,0.330357,0.341518,0.328125,0.334821,0.273702,164584000
28/11/1990,0.337054,0.34375,0.328125,0.328125,0.268228,174910400
29/11/1990,0.330357,0.330357,0.323661,0.328125,0.268228,126705600
30/11/1990,0.323661,0.332589,0.323661,0.328125,0.268228,121508800
03/12/1990,0.332589,0.341518,0.330357,0.340402,0.278264,165401600
04/12/1990,0.334821,0.345982,0.334821,0.34375,0.281001,152152000
